dim,seed,model,nleaps,sampler,ess,ess_exact,n_leapfrog,msjd,margin1_mean,margin1_var,KS,ks_pval,mala
4,16,normal,1,AH_fix,400066.0295511282,397937.1575888825,4.707162e6,9.641375279853516,-0.0016213038546372784,1.0033033495894912,1.0680182786848604,0.20407956882694658,false
1024,16,normal,1,AH_unif,120746.67838962816,120677.48718953105,1.292069e7,1237.435829129934,0.001965294525081057,0.9996690926033667,1.4723422155120147,0.02618841180112081,false
4,15,normal,1,AH_exp,237535.0188640663,234528.4206673857,4.86466e6,7.8779838777994415,-0.0032986062524715575,1.007779772546266,1.9784271748675621,0.0007965656634600324,false
256,19,normal,1,AH_unif,170177.79491491945,167950.0352532154,1.019675e7,391.578051482849,0.003342231927150526,1.0095521515066217,1.9033039150795616,0.0014272804821066519,false
2,10,normal,1,NUTS,192374.6999159279,192322.5465519691,1760626,3.5138268567736164,-0.001025811727347566,0.9998760823096727,0.7091365429216694,0.6959766305518249,false
2,11,normal,1,AH_exp,276666.90414757206,275460.9207505233,4.277776e6,4.380005023012106,-0.0037202965974480937,0.99690580259557,1.3146658220138647,0.06306580184533445,false
32,11,normal,1,AM,105791.57961994849,105641.15703749062,7.800553e6,39.088038989227144,-0.0017109425289047332,1.0008164683354586,0.9683508338965794,0.3054809504636864,false
1024,3,normal,1,AH_fix,130344.01118498304,129848.00428372818,1.2599166e7,1522.745940153765,-0.0012135598962939535,1.003446738582194,1.0750084806950326,0.19807411785041795,false
1024,10,normal,1,AH_unif,108200.65796205564,108308.01795118657,1.2942778e7,1228.319122700826,0.00260557695532953,0.997572713911946,1.5340267409299315,0.018073117944611052,false
8,16,normal,1,NUTS,540098.2117822645,535716.7171749618,2753811,20.876972816566074,0.00030554183420875556,1.0080820295362214,1.4388723637139265,0.031823056458660647,false
512,3,normal,1,NUTS,788438.6030561514,786650.0913013404,7829964,1485.5323513071019,0.0004740026831017843,1.0019377849840365,0.5528092772672153,0.9199675115234434,false
256,17,normal,1,AM,93380.30769439547,93092.625662235,1.3645064e7,264.0583704222798,0.0008776451911503601,1.0029515312214505,0.585581224173211,0.8827794743681596,false
8,2,normal,1,AH_fix,33990.72610538715,34313.79351004112,4.667634e6,3.8506770686530474,0.00031649131510784576,0.990578138424481,0.8280547654858026,0.49924355812347687,false
512,14,normal,1,AH_unif,124967.01076283991,126202.95448195223,1.14158e7,656.2667606588976,0.0030288813452212368,0.987973596023004,1.4183079920977093,0.0357911840476205,false
16,6,normal,1,AM,117055.57206848478,116440.30776777156,5.856582e6,19.734669138014,-0.0010440269504811664,1.0050357479107226,0.8561998354134346,0.4559494386556814,false
256,17,normal,1,AH_unif,156203.18547906907,155848.85560212596,1.0135072e7,384.6679782693368,-0.002000597255395457,1.001046220232373,1.072103670560523,0.20055289257551168,false
512,2,normal,1,NUTS,540693.1795029043,540929.545661174,7830500,1407.4327199743075,-0.0002998262664460377,0.9994667086941894,0.9005467153307336,0.39197628585449606,false
4,14,normal,1,AH_unif,179245.11963322185,177711.00321803807,4.787134e6,6.320395467384656,0.004010444751949438,1.003012513379939,1.4201698317003206,0.03541488476878557,false
512,15,normal,1,AM,100870.17045983253,100304.83063776226,1.7541567e7,526.5814717500291,0.0019614029856443145,1.004879730287154,0.8399217326179951,0.48075619767148703,false
16,19,normal,1,AH_exp,170209.1546714372,170917.3076905002,5.919588e6,25.526660653806246,0.001156824924655419,0.9954157005165262,0.668743039879999,0.7624368529491775,false
512,18,normal,1,AH_exp,107101.78769577546,106819.15876711268,1.152083e7,616.8229333060692,-0.005556737867825684,0.9962022413990028,2.262196930036879,7.177870454549798e-5,false
128,16,normal,1,AM,91961.56251381485,91973.072398916,1.1693935e7,141.82462985153543,0.003181317940681083,0.9980589613747012,1.1588712273723445,0.13626762379441024,false
32,13,normal,1,AM,117750.97416230057,118492.93894954254,7.801909e6,39.01939283573555,-0.0024348238180708598,0.9923774027198675,1.1098395620808787,0.17016991784531235,false
2,6,normal,1,NUTS,212240.56740075783,211468.68948398018,1781163,3.478711918839385,2.4542336660648588e-5,1.0036499107260524,1.0323425280946026,0.2369307727192265,false
512,7,normal,1,NUTS,744929.1527780673,745836.6151715068,7831056,1487.9382586973693,-0.0018573236171964642,0.9937540579539014,1.5471979892275272,0.016664132336066433,false
4,6,normal,1,NUTS,318262.02347528556,317323.8437016774,2162479,8.71143959339455,-0.0017039705926639556,1.0011444456319853,0.8690759187201138,0.4368116919401527,false
4,12,normal,1,AM,159185.23854359039,159280.32909446344,3.921418e6,5.762267219283944,0.0004663866044952846,0.9993357404458811,0.8523449634338931,0.46176372425699985,false
512,16,normal,1,AH_fix,126048.79239996852,124939.04014242764,1.1574664e7,726.3262206965129,-0.0010852632488918268,1.0085909080829178,1.3940856383176197,0.04101526443067882,false
1024,17,normal,1,NUTS,576367.1068689943,575624.6819522122,7870180,2839.328833455783,0.0001549535489557271,1.0012644137780498,0.4711164856656751,0.9794902428770376,false
256,4,normal,1,AH_unif,161841.9725218318,160856.5727936649,1.0037516e7,392.22877361249493,-0.0028390992104510007,1.0035860539284982,1.3002186620747125,0.06801484471393354,false
32,8,normal,1,NUTS,580219.8654022347,584382.93840923,3659558,88.43687487456336,-0.0007211640756256488,0.9922840431351979,1.1150293475132003,0.16629205335271555,false
64,9,normal,1,AH_unif,198270.21933535006,196251.36874962985,7.408424e6,108.44507727516569,0.0024953392198867547,1.00787777620671,1.4185753994970582,0.035736923508255955,false
256,16,normal,1,AH_unif,114311.98027320567,115480.57490861297,1.0311414e7,305.540214998135,-0.0014999398150641638,0.98937746448348,1.1345006510173334,0.15236457645711937,false
16,18,normal,1,AH_exp,168117.7569534399,168993.59574290694,5.90802e6,25.64030168868963,-0.0026208707783766196,0.9925732017724761,1.7528578759018956,0.004288259687830148,false
16,18,normal,1,AH_fix,1.150343287649797e6,1.1467389486762083e6,4.806866e6,52.95010194762516,0.0001396469022822847,1.0030996859089691,1.1672786113384745,0.13104518236674068,false
16,14,normal,1,AM,119337.48271819728,119290.99668377406,5.854217e6,19.727261779732682,0.0022114868796982348,0.9992519837004762,1.1298404855611466,0.15560980702384736,false
8,2,normal,1,NUTS,412565.1879820153,415222.87308026064,2663854,20.215855551010538,2.1601361513213894e-5,0.9935989573296743,1.0891339618673896,0.18635726113671006,false
128,11,normal,1,AM,104931.09553578998,104876.22838885013,1.1695551e7,141.81936823034064,-0.004156328499570528,0.9969863164825652,1.043945701543123,0.22583624515613732,false
2,19,normal,1,AM,184777.4225595918,182236.64774606444,3.954125e6,3.399834162192628,-0.0048154257787357685,1.00559529262207,1.668631970651063,0.007631138875754296,false
1024,10,normal,1,NUTS,629598.7160528855,624285.5331405359,7870872,2839.3757535706,-0.0018910514025616458,1.004110158418984,0.7657883409647894,0.6006643117925908,false
1024,5,normal,1,AH_exp,103864.04551241851,102613.11918114728,1.3244492e7,1185.6552840649874,0.007475043592769548,1.000899295607418,1.8871337494954332,0.0016134179548653199,false
256,9,normal,1,AH_unif,154538.00137764926,153383.89809624932,1.009697e7,395.71058850975123,-0.0013419999155737552,1.006981471984884,1.1434869619508845,0.14626001471846578,false
4,10,normal,1,AH_exp,249909.54274569845,246304.45258922933,4.867266e6,7.907125186145539,-0.0025888663803832297,1.0113645933772595,1.123662093178723,0.1599972405542866,false
32,20,normal,1,NUTS,651910.1598328117,655446.4463189368,3659600,90.39025413001345,-0.0010047127407901775,0.9933282050390163,1.178266926840024,0.12446634117723387,false
4,2,normal,1,AM,139101.99717182253,139121.56338015205,3.920824e6,5.7780338939366915,-0.0009757617784494348,0.999604323307439,0.5563531632105878,0.9162941521778212,false
4,6,normal,1,AH_fix,379264.72953962104,378789.73689611885,4.74539e6,9.581252596124049,6.463086490261479e-5,1.0012501459382812,1.1262220189281607,0.1581675511701713,false
512,9,normal,1,AH_fix,148867.14282898733,148598.86765425824,1.0988154e7,744.891220818225,0.000945754980508123,1.0015446458221118,0.9969867771895338,0.27324371543836456,false
256,6,normal,1,AH_unif,178045.49106478604,177770.78699699987,1.0176614e7,395.39916168994586,0.0009569460914747581,1.0012233383638651,0.7875874021043501,0.564463711790824,false
128,13,normal,1,AH_exp,116125.28287950983,116344.84862603019,8.832316e6,168.86485635680745,-0.005296793534961098,0.9917585394922018,2.2041403511269095,0.0001205649200664707,false
256,13,normal,1,AH_unif,152460.67909530638,150621.38443820275,9.937224e6,386.7205836191361,0.000913319292002745,1.01196209111907,1.1972989669078515,0.11371199771922313,false
4,13,normal,1,NUTS,298598.8455040815,297205.04641954525,1978349,8.65010934598152,0.0005510107697319644,1.0045113846959832,0.8448577237026598,0.4731644585606286,false
4,8,normal,1,NUTS,344208.7815772197,343822.04096538783,2103854,8.664025981258499,0.002469369243450051,0.9970165973605776,0.837829875088687,0.48399125230540463,false
32,15,normal,1,AH_fix,17314.749085125135,17371.57478161656,6.419676e6,9.136408125536445,0.0008162237962770673,0.9967061510171823,0.8373731515310396,0.4846989562263513,false
2,7,normal,1,AH_exp,338461.4766449203,339579.33418236027,4.30464e6,4.2427028567812135,-0.0013379393660938176,0.9955103815222226,0.9688899081432965,0.3048504609655358,false
512,8,normal,1,AH_fix,147719.98387717668,147600.84445804628,1.1041024e7,795.556375111974,0.004936442755989277,0.993802664502289,2.111101474149393,0.0002691204019110293,false
512,2,normal,1,AM,99611.21176372838,98770.99138139517,1.7539678e7,526.1614896018194,0.0056117817390340455,1.0024009721902702,1.5240190391180306,0.01921389105127238,false
2,11,normal,1,AH_fix,360646.588761723,359636.05275471305,4.759782e6,4.47354424875182,-0.0023982606413979752,0.998753267481958,1.2663190424317463,0.08094001518594149,false
8,1,normal,1,NUTS,455746.4900525604,457136.0149193793,2671606,20.295067441056307,0.002043572859575653,0.9932446468534838,1.129721472018133,0.1556934035984679,false
32,17,normal,1,AM,112945.40352929229,112605.50364418775,7.801787e6,39.04703436876273,-0.006264855635803027,0.9943815496490283,1.433975183089217,0.03273118930834742,false
32,5,normal,1,NUTS,712384.3931879475,710463.5763222765,3659402,92.38602606974148,-0.0004910124712434388,1.0023688304214213,0.8227322743346832,0.5076385226031815,false
128,18,normal,1,AH_exp,136499.13328093418,134920.61473042314,8.837946e6,168.82630871570447,0.00398650115416779,1.0074633096960792,1.3918266702863207,0.04153475482347381,false
1024,6,normal,1,NUTS,415957.73231137136,412335.41450591,7869859,2447.7979651303635,0.000531525584099961,1.0085531255760758,0.9702616160763,0.30325023772317405,false
4,20,normal,1,AM,149754.25497123937,149886.84273172542,3.920005e6,5.78652326603582,0.00048469280487963516,0.9990468064484687,0.802897395481736,0.5394355749287509,false
64,6,normal,1,AH_fix,334281.15840625536,333007.48413293774,6.519834e6,146.9309199849423,0.0015926810688312069,1.0021784057307546,0.8843165941813709,0.41474536668069106,false
128,7,normal,1,NUTS,326124.64356310526,326754.42414386413,4371432,276.26589773307273,-0.00023344480546963345,0.9980371896428917,0.7091935093191921,0.6958812190126741,false
4,19,normal,1,AH_exp,220400.84830498687,221881.99415469854,4.845522e6,7.764256082372146,-0.0014515324126277815,0.9924275987019887,1.2842882458369616,0.07385173518192252,false
1024,5,normal,1,AH_fix,100876.942364235,101574.23459721213,1.3564614e7,1079.6195724369002,-0.003052223072171124,0.9913077132584459,1.7017038111532656,0.0061062370088831785,false
128,3,normal,1,AH_unif,115549.54263762775,115163.47032932722,9.05801e6,159.01729066964427,0.0008501363497891332,1.0031892013655568,1.3399882345597405,0.0551327863416735,false
32,3,normal,1,AH_exp,192204.51250666162,190283.91105117978,6.736332e6,51.39826008675869,0.004751664368344375,1.0016361253476773,1.7485838932676643,0.004418548220205183,false
4,10,normal,1,NUTS,305240.4678959938,305154.97789738706,2199295,8.6705000285477,-0.0015797229392686043,0.9987894074482013,0.9534349360540091,0.32328660058146963,false
32,7,normal,1,AM,109933.12827211105,110046.04416768283,7.800096e6,39.057326038619706,0.0036504073725669895,0.9961237556845421,1.0344282512338054,0.2349069099064085,false
2,8,normal,1,AM,204413.67699704634,204870.63337121697,3.953083e6,3.384659807241943,0.002924876865890981,0.9943616445294016,0.8239671277661955,0.5056853518364075,false
8,19,normal,1,AM,143869.20075434487,143655.34707117212,5.863643e6,11.784755624165294,-0.0027967026023515305,0.9992989340474786,1.1978282947981995,0.11342419116449423,false
16,2,normal,1,NUTS,672776.2530169873,672182.5747759368,3415804,46.06255000042473,0.00031250071002865003,1.0007522530168917,0.7659029184509336,0.6004726747031164,false
1024,10,normal,1,AH_fix,86463.95648857913,87161.02658780388,1.2530418e7,967.9447755213432,0.004041937804996627,0.9892457680931769,1.8008488802052796,0.0030489250239382855,false
64,2,normal,1,NUTS,356561.39502946124,358264.9259946589,3678368,150.64552158541946,-0.0013348863412281033,0.9939950455107184,0.7694696483640655,0.5945133129347994,false
8,3,normal,1,AH_unif,144306.64033876144,143886.61393057441,5.203828e6,11.350114326971985,-0.00023997677061530468,1.0029033754313097,0.9095987872747884,0.3796145707801639,false
8,16,normal,1,AH_exp,206976.68919540686,207208.19441952466,5.29188e6,13.594348591534741,0.002845407140896329,0.9956203204645032,1.6131480452066853,0.010983663828106416,false
2,3,normal,1,AM,195442.81766360934,197673.44331364383,3.953273e6,3.37205467021537,-0.0011517928865725734,0.9882097086955537,1.2529324760947702,0.08658630939577978,false
32,6,normal,1,AH_exp,178412.14612614008,178619.35378625744,6.620146e6,50.64014978939607,-0.0013990665663450187,0.9981622940200537,1.4269588078891786,0.03407195583425613,false
512,16,normal,1,AM,96769.39854175321,96428.94026592965,1.7545097e7,526.303660719873,-0.0028859923047523522,1.0019599335210532,1.0007347660502717,0.2692128734532381,false
32,6,normal,1,AM,112496.60262594554,112120.03004451908,7.802014e6,39.10803552528649,-0.001123320442921544,1.0030851335852013,0.9704956971901311,0.30297774804417643,false
2,4,normal,1,AH_fix,330289.87306873105,329770.40483906044,4.76231e6,4.459743940222219,-0.0014773158359253098,1.0001708314685898,0.8245067771313188,0.504832818190122,false
128,3,normal,1,AH_fix,71920.41553521367,71411.10336962534,9.108034e6,118.55020167286251,-0.006142798243326373,1.0018406476319657,2.3872210366660624,2.2443682752565555e-5,false
512,1,normal,1,AM,98263.77858377309,98383.2605128018,1.7541545e7,525.8026953554754,0.00019492799108454875,0.9987779947167587,0.8239511724501369,0.5057105674885141,false
4,17,normal,1,AH_fix,313568.81430643226,315326.1136530698,4.92365e6,9.047053367369289,0.0011450948397788208,0.9936311818838988,1.3891619328481966,0.04215491748820785,false
32,5,normal,1,AH_exp,169410.6754285246,168732.54702620706,6.615538e6,51.247360979324725,-0.003441343346007542,1.0001142351056838,1.8567077172702966,0.002026226839471437,false
512,19,normal,1,AH_exp,120443.63997395219,120496.66751827663,1.1515608e7,620.0918770161636,0.0008372550652125787,0.9993950815713072,0.6857296473847256,0.7348415200666649,false
16,1,normal,1,AH_exp,165728.38952953627,165204.7766983086,5.943248e6,25.636678785831222,7.140087108977789e-5,1.0031673626970983,1.0483005787267246,0.22177519682654953,false
64,16,normal,1,AH_fix,13939.143983033882,13950.561897858712,6.83451e6,17.033419798936542,0.0003920261500945264,0.9991773034237835,0.810981870656974,0.526382679217794,false
256,1,normal,1,AM,95493.81847066752,94688.17484635941,1.3642772e7,264.0809271018711,-0.004933943532896606,1.0039607787892095,1.8106742671018878,0.0028400448763749348,false
4,9,normal,1,AM,135895.4524342876,134953.54274127603,3.920129e6,5.780359443847366,-0.0015118356008190534,1.0063749941031988,1.016152136521498,0.2530864956421602,false
8,2,normal,1,AH_exp,211663.44014189785,210269.4098477226,5.224444e6,13.940792420800154,0.0005201367451324301,1.0065181506122054,1.223313349354214,0.10026185544975168,false
32,18,normal,1,AH_exp,164941.50456204114,161308.4654200341,6.70299e6,49.514562099924,0.00066284715735044,1.0223814001813258,1.4924113318893433,0.02325029270370756,false
1024,3,normal,1,NUTS,451819.9056986149,450597.3239702035,7869271,2678.345433430077,0.001836472053391457,0.999743318482134,0.9469885840686629,0.33119693664347616,false
8,4,normal,1,AH_exp,158997.94908559998,160285.0064911819,5.543586e6,12.216040060557575,0.0024171699430451075,0.9901646245814772,1.467874248220582,0.02688558886460626,false
2,7,normal,1,AH_unif,262865.5094661934,262614.27948095935,4.229938e6,3.762875949482336,-0.001339697410955717,1.0000374979232023,0.912603710431199,0.37556531788047476,false
32,19,normal,1,NUTS,825108.313998614,825612.333144651,3657958,94.16315451869478,-0.0009436215926920701,0.9979519716367574,0.8917964209958882,0.4041566822872389,false
32,7,normal,1,AH_unif,165133.538965995,165015.253600561,6.492346e6,46.661021813278964,6.203446615000627e-5,1.000715550460551,0.8154008253672487,0.5193007339254928,false
16,8,normal,1,NUTS,620855.3527064683,622549.6616953877,3420054,46.09042017937859,0.0007949681230858983,0.9965141308345195,0.9063872970063613,0.3839722175605742,false
16,8,normal,1,AM,130330.72554646608,130165.37708216134,5.85466e6,19.74062162940813,0.00011288321690949236,1.001267313931226,0.5903832189400191,0.8767544623807866,false
8,18,normal,1,AH_fix,145819.97524726306,145583.40893181166,5.589178e6,12.831362581063093,0.002006621664586699,1.0004895356541468,2.1074599354134875,0.00027751721846262014,false
8,17,normal,1,AH_exp,182047.5642920061,183413.26768516263,5.207008e6,13.37024751900131,0.0009698743342841212,0.9922184148405582,1.0504098727235487,0.21982825441937998,false
2,5,normal,1,AH_exp,260411.01616292942,261199.64925896522,4.308372e6,4.259860994587369,-0.0014456373527408492,0.9959155818093082,0.9609996815144086,0.31416936947836593,false
4,3,normal,1,NUTS,292443.0997042709,292247.849921389,2197972,8.682231197074222,0.0014980793601213067,0.9993881992734622,0.6718659436822065,0.7574131954103249,false
16,3,normal,1,NUTS,611749.754164968,614998.9385160849,3398880,45.65941889262009,-0.0013266092958500667,0.9926152871993128,1.1683446112758133,0.13039480302571632,false
16,20,normal,1,AH_exp,184844.32205922494,184549.56454637437,5.8656e6,26.48228106250312,0.001870745595501723,1.0003342287379886,1.0090266726887762,0.260449040296945,false
32,9,normal,1,AM,115422.40334303,115007.44329103555,7.803195e6,39.02909725585045,0.0020100134982534157,1.0026959511329503,0.9281477488659675,0.35505725896165974,false
2,10,normal,1,AM,200144.29758440916,199711.92246851194,3.95337e6,3.3992724385909283,-0.00018877885757637646,1.0021512777205368,0.8921957277582067,0.40359596355613103,false
256,7,normal,1,AH_fix,380822.1099682139,378916.3972022892,8.413226e6,635.9300323567211,0.000386113084823074,1.0049188115217984,1.2832562000055532,0.07424410233965338,false
128,1,normal,1,AH_fix,95492.78647161758,95394.23003949299,9.543034e6,150.73768166041776,0.0036660325060838684,0.9985221253196841,2.0754870021001466,0.0003626235148010557,false
128,4,normal,1,AH_fix,8784.25992006937,8494.755589048766,8.517402e6,13.141492137780645,0.006235000289081104,1.0334154606358332,4.268596776038976,2.9822313504508308e-16,false
512,5,normal,1,AH_unif,120519.45591923638,121604.52262557948,1.1396726e7,658.0727910380358,-0.0001992590433331188,0.9910675547521131,1.3749133271052187,0.04560955733051453,false
64,10,normal,1,AH_fix,23544.746666788407,23912.04764841281,7.835208e6,23.795347833414613,-0.0030995155935381455,0.9841978773110676,3.0375794764090642,1.9348886382027238e-8,false
1024,18,normal,1,NUTS,418209.18412101635,420075.27806058654,7869496,2627.721010560572,0.0008037620347713481,0.9950268071904602,0.6996458894332136,0.7118246142293178,false
256,13,normal,1,AH_exp,124216.2959341251,123948.50860444181,1.0065568e7,332.90540893199756,-0.002884234912685992,1.000144475834941,1.1594086227491402,0.1359288336540755,false
512,10,normal,1,AH_fix,275304.31548816204,275416.5328754855,1.0308114e7,1121.0656151446387,-0.0025754606542011038,0.9960301588876403,1.1766726121147144,0.1254037911718864,false
512,15,normal,1,AH_unif,125900.92082565882,125747.48231773666,1.140155e7,652.0171119055988,-0.0024784578682072863,0.9997114166735441,1.372180309884186,0.04629955950351332,false
1024,19,normal,1,NUTS,547224.0811487791,539324.1679002038,7870301,2759.6133980788845,-0.0011331486864230105,1.013264650821037,1.5098888278761677,0.020933960984841203,false
1024,5,normal,1,NUTS,442923.20984426537,440594.67157525604,7869130,2565.191559589465,-0.001160756227308743,1.0041160903179214,0.8095092508020514,0.5287512022901517,false
128,10,normal,1,AM,85821.28860554214,85489.89048564757,1.1696094e7,141.9711613848338,0.000990325246922816,1.0037144572090029,1.4951796905988886,0.022868864352751175,false
8,19,normal,1,NUTS,425307.62609789526,424226.47865571245,2711848,20.47654077827187,-0.0009173517049656222,1.0018494460716518,0.6445264480263404,0.8004378087707869,false
8,6,normal,1,NUTS,472259.3233953753,470388.43219104386,2635068,20.15344288206437,-0.0016657981760901635,1.0014254701444638,0.7097010864081312,0.6950309589129504,false
1024,14,normal,1,AH_exp,99332.55769388759,99077.78111978459,1.3242278e7,1187.1795684484416,0.001007976403025107,1.0023721493956275,0.8135966424591174,0.5221875114864332,false
2,10,normal,1,AH_exp,298354.6529975904,298866.37532345875,4.310252e6,4.269728777297612,0.0010595979649756105,0.9976346595304,0.9399288254534781,0.34000852797361625,false
2,20,normal,1,NUTS,214215.60780324799,214673.41050763222,1708036,3.670559531223584,-0.00033650811941184994,0.9978193795076207,0.6703759414608612,0.759813140089545,false
32,19,normal,1,AH_exp,164881.61556159746,164252.45679314356,6.749496e6,50.99234368178499,0.0016784889454102424,1.0029293297857778,1.2084184637284352,0.1077911387861477,false
128,12,normal,1,AM,90859.90915392572,91052.02862901567,1.169855e7,142.0387641499536,0.0008023584624399977,0.9977762439467461,0.6630774213133179,0.7714857420101322,false
8,19,normal,1,AH_fix,200795.56898074946,199677.5352802209,5.87411e6,13.584011233003503,0.0016156822567185676,1.0045790469475369,1.1013491224114773,0.1766679100156279,false
16,1,normal,1,AH_fix,1.414205904499131e6,1.395271684052998e6,4.818594e6,53.27666852604821,0.0009768425444191275,1.010955955081594,0.8312427726334306,0.4942452264047006,false
2,9,normal,1,AM,168519.50485412218,169016.00267369946,3.953259e6,3.396461237412837,0.0008545564624430403,0.9968226230179041,0.8538415581449925,0.45950187603959736,false
4,4,normal,1,AH_exp,227319.91171852968,226883.56299886055,4.805668e6,7.60134956804425,-0.0010658799879413115,1.0014215432234659,0.9466899946572198,0.331566476890538,false
256,14,normal,1,AH_unif,112575.54793328664,112720.92607726346,1.031979e7,287.730894837717,-0.004995087536034915,0.9932336947758693,2.0899759386574033,0.00032139114133624113,false
4,4,normal,1,NUTS,322546.15855049767,323698.5881218718,2314440,8.6674974717404,-0.00034883036052822127,0.9963649269372271,0.6768904958368012,0.7492809831210487,false
1024,15,normal,1,AM,98928.65155892803,99339.205996846,2.338492e7,1080.5250587430992,4.129122858289257e-5,0.9958667670976654,1.2212910512524786,0.10125772109802485,false
1024,7,normal,1,NUTS,507389.56823688396,507882.3358861975,7869824,2657.7001638765364,-0.0010191718638931267,0.9979978916443878,0.8506925730490593,0.46426767089357845,false
32,12,normal,1,AH_unif,162387.10326553357,164433.3508011083,6.49917e6,47.07293670091201,0.00045895722727859185,0.9874874892447809,1.2942378777559043,0.07015842631153896,false
32,9,normal,1,AH_fix,21251.18621780963,21430.78625315288,6.400452e6,9.833149881052035,-0.0037049018800550957,0.9910515816340169,1.5899298525147287,0.012745118415520737,false
32,17,normal,1,AH_unif,147059.6380196798,146141.90706237993,6.493838e6,47.12519776817849,0.0017031633344570165,1.0054439735928438,1.008157054429489,0.2613582328259465,false
256,15,normal,1,AH_unif,161105.84821010954,159211.0517222685,1.0153548e7,395.144293303257,0.0012851181332338873,1.0113825304467876,1.8268618167857085,0.002524528372901113,false
256,10,normal,1,AM,82455.82701894143,82314.44050313866,1.364375e7,264.2030299628388,0.0012812266959354173,1.0014530227037155,0.5384126185230684,0.9339743961010775,false
32,8,normal,1,AM,118279.65799164303,117544.75425412947,7.800278e6,39.0820960807615,-0.003162356491259652,1.0039385709063018,1.3911829563955678,0.0416838335714465,false
256,16,normal,1,NUTS,694809.4508500829,694754.9821955491,7034318,747.1591943926892,-0.0003820864011639791,0.9998808841644903,0.7488227425341734,0.6291492179863214,false
8,12,normal,1,AH_fix,8680.294414488388,8522.53885074056,5.17271e6,1.0035234621561289,-0.005516738879015975,1.017994469548692,3.1112402625238076,7.820754827916253e-9,false
128,4,normal,1,AH_unif,167791.69164476742,165261.2210563514,8.52631e6,188.1326267957609,0.0028270071839616414,1.012695120646711,1.4577289778622458,0.028529881479113818,false
2,17,normal,1,NUTS,297400.32477451663,298966.41248806036,1600604,4.00173555121159,0.00039206708647029887,0.9946714758808155,0.6886045935891048,0.7301123596503931,false
4,1,normal,1,AH_fix,409013.2976599775,405076.71427048545,4.89943e6,9.242350299519872,-0.0029060845305718358,1.0029901354452146,1.3393746652614027,0.05531434701561301,false
256,7,normal,1,AM,101953.75074254232,102719.60730154513,1.3643454e7,263.83772054802506,-0.00010164281735054303,0.9925417949803074,0.7926002050812144,0.5562277090374804,false
16,4,normal,1,AH_fix,1.0921426991789714e6,1.0638793083649054e6,4.806362e6,53.16279451967745,-0.00029611546129369953,1.0263807657579311,1.7581601322591496,0.004131532276381301,false
512,17,normal,1,AH_fix,3869.1987433720874,3913.4998331280367,1.2243654e7,37.22455940690376,0.0004336299222692311,0.9886784855742469,2.4208412884238726,1.6243821986628713e-5,false
32,14,normal,1,AH_unif,148979.1116900434,150122.94339517844,6.499676e6,46.735105420351495,-0.0037390018548341,0.9883252963097581,1.3410848144837928,0.0548095756688775,false
512,20,normal,1,AH_unif,112587.99058341468,113336.64932817641,1.1383666e7,649.2857723763083,9.327402539614739e-5,0.9933925109403775,1.0240817963958975,0.24507481845300266,false
8,14,normal,1,AH_unif,106098.43799240795,106383.12699636903,5.3465e6,10.259417398552571,0.003014325877211266,0.9954348374204908,1.1166164114411572,0.16512028114072802,false
1024,13,normal,1,NUTS,437015.2084588444,437134.56819757196,7869094,2560.1260691106154,0.0006851084532660283,0.9993263927260736,0.9558174517687803,0.32039583942638583,false
256,14,normal,1,AM,90656.22933031849,90558.72974457467,1.364374e7,264.0111469419156,0.001940643365675281,1.000412183935636,0.58411100328318,0.8845962746672975,false
1024,18,normal,1,AM,92100.41031744731,91832.60869826056,2.3388025e7,1079.4068308200315,0.0046207002412604736,0.999087995391029,1.4764763945700565,0.025557614234104766,false
64,13,normal,1,AH_unif,162279.48976393227,161419.20947165578,7.307654e6,93.48563812312925,0.0028973911946862402,1.0026760993910597,1.7901030939442535,0.0032935443047237426,false
128,12,normal,1,AH_exp,118742.61538402879,117804.46627777418,8.828028e6,168.1793222627829,0.006538753471452114,0.9980652503325442,2.0689191435157,0.00038291188357109047,false
16,20,normal,1,AH_fix,1.3046123449769018e6,1.2989595119682807e6,4.806558e6,53.06208302892277,-0.0016430646778010894,0.9974406046001267,1.0179890785598218,0.2512135563101187,false
8,12,normal,1,AH_exp,155382.94461582872,154464.39103690194,5.427946e6,12.354945838375286,-0.00016801229434382236,1.0059385997758803,1.1167079630711783,0.16505288661087156,false
4,19,normal,1,AH_unif,294686.9018453456,295549.5302793533,5.296928e6,8.17411360274963,0.0022504748274986388,0.9941724578486968,1.4218395732497129,0.03508036313045392,false
16,4,normal,1,AM,120041.00787819148,119737.09844913955,5.856741e6,19.7348630246507,-0.0030669288278169574,1.0003481974150583,1.20141627895498,0.11148911692582826,false
1024,10,normal,1,AH_exp,106420.51093527643,107161.24119133725,1.3230562e7,1188.3695495261693,-0.0018078900148196277,0.9924082426409196,1.7091594611592882,0.00580343688114378,false
512,11,normal,1,AH_unif,99135.08715433546,100193.69322580387,1.139191e7,590.4154148703064,0.0013887016049018777,0.9890616147955001,1.6428781207945917,0.009050367162287931,false
8,6,normal,1,AM,158369.5467429407,157756.39807569893,5.862439e6,11.806432669069833,-0.0030833476744699315,1.000948958491562,0.9173138961930931,0.36927312358992437,false
8,9,normal,1,AM,166806.89543800568,166486.25565821762,5.863822e6,11.79703122101995,0.001934112675788118,1.000711862509011,0.7620508297882225,0.6069218081105731,false
