dim,seed,model,sampler_type,selector,int_time,logstep_jitter,time,n_steps,miness,prop_log_diff,step_size,margin_ess_exact,margin_mean,margin_var
4096,30,normal,SimpleAHMC,standard,single_step,normal,6.1696602380000005,122318.0,154.15872163688326,0.27475756871176354,0.3512219601040386,404.7977450438081,-0.002958951861547772,1.0185064617543484
1024,19,banana,SimpleRWMH,standard,single_step,none,10.534530825000001,654845.0,132.85697554414773,NaN,0.03812013973201049,147600.6004152965,-0.045665191668850066,0.016489189784692916
4096,5,normal,SimpleAHMC,inverted,rand,none,2.260289883,42738.0,117.28826448472974,NaN,0.2505006033761163,330.8364527765058,-0.010827908012083335,0.9704178242646485
64,30,normal,SimpleAHMC,inverted,rand,none,0.357361867,15927.0,194.39617963479517,NaN,0.6145015083000391,405.98092440950694,0.029404816008720108,1.0518977733642412
8,4,funnel,SimpleAHMC,standard,single_step,normal,3.8999997210000004,338660.0,111.17579670327294,2.1125297563209147,0.3608355043126528,478.8418180104359,0.37888554881105885,4.504232784509226
8192,16,normal,SimpleRWMH,standard,single_step,none,33.245938775,596727.0,131.3357488688806,NaN,0.0255445584017655,648.6195949800348,0.520521784888936,0.12956828478867305
8,20,normal,SimpleAHMC,standard,rand,none,0.36103778000000003,7980.0,156.6867427583419,NaN,0.9467503725007154,339.9541218746502,0.042647441293604184,0.9104222431825025
32768,7,normal,SimpleAHMC,standard,single_step,none,111.368660879,242280.0,192.78186092542177,NaN,0.229782585466058,385.36582257415705,-0.1137077340399526,1.0426457650064356
128,16,funnel,SimpleAHMC,standard,rand,none,1011.8387043380001,1.3926311e8,150.5336064219416,NaN,0.08741753490810722,315.71493834856517,0.326572276977784,7.972437922375839
16,18,normal,SimpleRWMH,standard,single_step,normal,0.411380757,146656.0,125.2905843950589,4.656458696845415,0.47819102683571807,346.7069960321169,-0.03704230942339855,1.0082358518522314
4,6,banana,SimpleAHMC,standard,single_step,none,4.0784747160000006,592109.0,132.8414148601874,NaN,0.09554387630489129,602.0079730949219,0.21655261493913547,4.284614038428032
64,23,normal,SimpleAHMC,inverted,single_step,none,0.6435366140000001,27809.0,238.2334775947283,NaN,0.5972655771532618,442.7658257136931,0.02147279484492097,0.9650943974823631
2,28,funnel,SimpleAHMC,inverted,single_step,normal,3.7296737660000003,354252.0,173.83273033823713,6.959494226784617,0.6609274225760822,369.5827384224183,0.19498139001869924,8.334888095058574
8192,17,normal,SimpleAHMC,inverted,rand,none,8.901946077,93429.0,279.41184304835053,NaN,0.21411344874624347,584.8148104145209,0.10746328226712182,1.0031323616044898
4,27,funnel,SimpleAHMC,inverted,single_step,none,5.505575496999999,654529.0,170.58758322147472,NaN,0.4686278674072443,346.8647570372816,0.20291784616960973,9.190547529933356
16,14,normal,NUTS,standard,single_step,none,0.176390504,13794,1631.6018207646107,0.0,0.6096,1729.8366150986797,-0.0033560383300000078,0.9421478628007511
4,24,banana,SimpleAHMC,inverted,rand,none,17.181136177,3.608124e6,189.7984314555295,NaN,0.05221640011330568,709.1209393975003,-0.17861904319748528,5.0447240450804784
2048,27,normal,SimpleRWMH,standard,single_step,normal,6.988559883000001,587398.0,132.20496014978912,4.673786051558318,0.043775472893660274,227.16339754723026,0.4090880026954471,0.987878495503067
1024,20,funnel,SimpleRWMH,inverted,single_step,none,6.153474555,534810.0,132.2548122457158,NaN,0.024801380815128497,895.7476598266273,-1.6046492887746509,0.00843736879505888
8,30,funnel,SimpleRWMH,inverted,single_step,none,1.2698931249999998,633672.0,137.99347521745906,NaN,0.30499407692771724,317.287382336607,0.29495514150767643,7.654062395248407
512,22,normal,SimpleRWMH,inverted,single_step,none,2.388109765,501087.0,135.23359470656044,NaN,0.0461736581550245,351.1729582399253,-0.11766520977429448,0.760378186109404
128,7,funnel,SimpleAHMC,inverted,rand,none,1085.445560529,1.47382499e8,150.07326983531,NaN,0.07497024586280385,290.7137171717084,0.22872536043574138,8.789964719703525
2,16,funnel,SimpleAHMC,inverted,rand,none,2.617796643,188123.0,135.1994360488746,NaN,0.70616063102809,353.32762183740067,0.3806511014612698,7.421415251449074
16,26,banana,SimpleAHMC,inverted,single_step,none,5.814325241,559316.0,147.02978697428722,NaN,0.1794619159624342,4468.131981404309,-0.1931065768542491,0.5943370682561671
1024,25,normal,SimpleRWMH,inverted,single_step,normal,3.602504251,512529.0,132.15902712165362,1.503643220967134,0.031814079118147084,496.4048717988837,-0.14862729837790378,0.5130478743712733
512,5,funnel,SimpleRWMH,inverted,single_step,normal,4.529743427,558479.0,132.2783981003549,2.4912552901842755,0.02490044325961625,333.7280597052639,-2.628998688654426,0.020290343204796606
512,29,banana,SimpleAHMC,standard,rand,none,317.454149363,1.2567596e7,137.90208512535344,NaN,0.007119743957821951,1304.1327204603951,-1.4034462669525711,0.0010399530374481042
128,3,funnel,SimpleRWMH,inverted,single_step,normal,2.1911901240000002,536946.0,132.6855545335021,1.9317087010488159,0.08096848737530449,10455.979457616817,-0.07924049621158069,0.22933176495617186
4096,30,normal,SimpleAHMC,standard,rand,none,4.652015128,96158.0,260.89963360653917,NaN,0.2800849886054708,498.4894459360864,0.05623782974399207,1.0005564431970575
8,17,funnel,SimpleRWMH,standard,single_step,none,1.3510974949999999,755046.0,146.00906200367902,NaN,0.3103174338209478,518.0739874554802,-1.0640075568191432,3.717491853953917
2,10,normal,SimpleRWMH,standard,single_step,none,0.3489318579999999,78899.0,187.58112382712875,NaN,2.1187560157588408,1283.673958206335,-0.028643299330101013,0.9221174952170943
512,11,normal,SimpleAHMC,inverted,single_step,none,0.693654346,55436.0,183.49019351471193,NaN,0.41729112699227816,369.715928251287,0.008783896826919105,0.9996451181981557
128,1,funnel,SimpleRWMH,inverted,single_step,normal,2.596602463,528241.0,132.3680784114535,1.453758585234545,0.0948211710369024,2734.333117496508,0.772690679421124,0.2633193861926717
128,16,funnel,SimpleAHMC,standard,single_step,normal,11.537693758,528301.0,132.8603424730426,1.2929076513428688,0.1598042053695691,586.1108425293793,-1.0125914036431942,2.9739050775589813
2,4,normal,SimpleRWMH,inverted,single_step,normal,0.3861549440000001,35951.0,178.48042535957944,2.6251255963235467,1.1432447240226984,271.2682855886409,-0.08583384164658356,1.1467946282467731
8,8,banana,SimpleAHMC,inverted,single_step,none,5.584335913,587284.0,132.86321746487295,NaN,0.08575383417344604,858.2896116174481,-1.229193407030264,1.5193067786798156
128,27,banana,SimpleAHMC,standard,single_step,none,14.844821515,856176.0,133.9016025578056,NaN,0.24911486686780512,4403.796775111882,-0.598516008062946,0.23010437705600795
64,2,banana,SimpleRWMH,inverted,single_step,normal,1.728366264,571860.0,138.33228857337735,2.4469261547667145,0.05397450873772613,3631.841750334302,0.8334523597467013,0.01369487749645839
2,28,banana,SimpleAHMC,standard,single_step,none,4.994656304,622049.0,133.83517176765415,NaN,0.11680910777724371,468.6310715117981,-0.9963004462892385,4.772808130235459
128,25,normal,SimpleRWMH,inverted,single_step,normal,1.0207298519999999,506364.0,153.89875011936988,1.3880135432078862,0.08139224152731647,302.25514971597954,-0.1574218924199326,0.9791929883611457
16,6,funnel,SimpleAHMC,standard,single_step,normal,6.025527581999999,608329.0,147.12108074197786,1.6770793639840527,0.26994633851537086,348.62361623499066,-0.7276260383073658,6.707648704780835
512,29,funnel,SimpleAHMC,inverted,single_step,none,32.584127321000004,539226.0,131.59582506135368,NaN,0.08442304541617573,2206.735057548916,0.6970514537303926,0.5668686369806167
256,22,funnel,SimpleRWMH,standard,single_step,normal,3.3020172150000002,646084.0,131.54245624243836,4.888096663504531,0.04664394533398286,195.90850083275302,-3.3880064588161116,0.33204226184946406
4096,6,normal,SimpleAHMC,standard,single_step,normal,6.498241145,122404.0,154.78941979911738,0.2618003898217878,0.35186554760490996,304.87904129190457,0.04791024477001081,1.1033573030119455
64,6,funnel,SimpleRWMH,inverted,single_step,none,1.925864395,557101.0,133.32949772941387,NaN,0.07574780299508162,372.90694211041745,-2.359979667904435,0.6621021423485958
256,23,normal,SimpleAHMC,inverted,single_step,none,0.44310007799999995,27867.0,101.76486783891464,NaN,0.47111868815322355,260.06581964440846,0.03358246039215709,0.9125124362233662
128,27,funnel,SimpleAHMC,inverted,single_step,normal,10.787639678,491805.0,136.87054236892845,1.3041142613682546,0.15367661386992434,2692.512221420383,0.3150493590114423,0.8007911202846757
8,14,normal,SimpleAHMC,standard,single_step,none,0.34379740000000003,7613.0,175.43261659504145,NaN,0.9329035639878177,175.43261659504145,0.0719806305001056,1.0559709009128198
64,3,banana,SimpleAHMC,inverted,single_step,normal,9.45549306,619117.0,142.64751707795006,1.6722252220050597,0.1364048012688006,8194.8391560208,0.384935851261876,0.18234778789612183
16,25,normal,SimpleAHMC,standard,rand,none,0.363461376,16376.0,275.0673571653447,NaN,0.8292443556899787,398.17759698363636,-0.009057079786360521,0.9806535439631202
128,7,normal,SimpleRWMH,standard,single_step,normal,0.9432590840000001,582882.0,180.1679395020562,4.574112861783933,0.16283735800776,374.0068672725414,0.019471567980908037,0.962228016734472
2,7,banana,SimpleAHMC,standard,rand,none,11.241530258,2.137673e6,140.91547277480026,NaN,0.08300493412311252,336.52470603186316,0.7974114519604566,8.465440531691623
256,28,normal,SimpleAHMC,standard,single_step,normal,0.58097038,61032.0,249.76676279999646,0.2565039247726391,0.5529755461085483,478.7566795139473,-0.06437519402412531,0.9467204826389615
2,11,funnel,SimpleAHMC,inverted,single_step,normal,5.952685571,750588.0,412.5047619201205,7.0991429487871915,0.6161248227066727,798.362995356419,0.24505548113969264,7.175325681228475
2048,14,normal,SimpleAHMC,standard,single_step,normal,3.1938461240000002,122463.0,208.8634835345937,0.25713935041170644,0.3920676708635783,467.63119428428075,-0.06557727323979279,1.0098281516544327
512,25,funnel,SimpleAHMC,inverted,single_step,none,33.715469397,568732.0,132.08296832915832,NaN,0.0977995269827281,333.6440413148844,-2.118042832173142,2.460554065103196
8,15,funnel,SimpleAHMC,standard,single_step,normal,5.446116733,705612.0,173.78109176075301,1.8082948106603722,0.3286636679804054,398.20566100401084,-0.07188150112082833,7.129477035225378
256,2,funnel,SimpleAHMC,standard,single_step,none,19.867538316,547854.0,133.17798607475532,NaN,0.11816546628283386,191.57798651154462,-2.901705152937713,3.6806948424891153
512,26,funnel,SimpleAHMC,inverted,single_step,normal,20.875047727000002,539780.0,134.0981049865275,1.6166899311243825,0.0847775526079331,227.59572938671764,-3.083368990675112,0.6697054368949339
64,7,banana,NUTS,standard,single_step,none,3.292047687,570250,139.71895317865972,0.0,0.202265,18408.331621114983,-0.0047335168043940055,0.1485539918964378
16,17,banana,SimpleRWMH,inverted,single_step,normal,1.491638045,557034.0,136.02268512927566,1.6450555731310728,0.0700929238034497,4319.946384833274,-0.4042890608379594,0.44609802067498033
1024,19,normal,SimpleAHMC,standard,single_step,normal,1.7201441549999998,122600.0,279.3170004175059,0.2426529606770234,0.4396005579963626,459.40249472037584,-0.06549837309184355,1.0625879638910596
512,16,normal,SimpleAHMC,inverted,single_step,normal,0.7004037009999999,55907.0,140.4935017111186,0.4502936756608075,0.40239437493550817,291.9022646109099,-0.08394622720301598,0.9453508193834949
8192,30,normal,SimpleAHMC,inverted,rand,none,8.556784013,92455.0,214.6740482671162,NaN,0.21395203240279245,703.2989664448185,0.04551274203100568,1.0072316088263114
1024,15,normal,SimpleRWMH,inverted,single_step,normal,3.580901582,513067.0,132.2282388624707,1.4882881026563,0.0317676846392595,292.5322304218276,0.4325083690738919,0.7113755048499835
256,14,normal,SimpleAHMC,standard,single_step,normal,0.5540794150000001,61221.0,222.80164409278862,0.2271587660952866,0.5531023125704786,392.6237323004894,0.01461887521334405,1.086851911195777
16,12,normal,SimpleRWMH,standard,single_step,normal,0.44852225100000004,146734.0,111.12052567294488,4.660212617453416,0.479137473933286,375.738383991455,0.04737156175339795,0.9970665311940937
16,18,funnel,SimpleAHMC,inverted,rand,none,9.338348247,1.866935e6,133.58272038582012,NaN,0.19504144749049332,234.8635672575392,-0.32638078006203475,9.73358187992867
32768,25,normal,SimpleAHMC,standard,rand,none,34.148498133000004,119848.0,176.65765060766321,NaN,0.18078235618211985,508.0054776607678,0.009921551838543182,0.9593974569566094
4096,11,normal,SimpleAHMC,standard,rand,none,5.589746837,96651.0,269.4956028734201,NaN,0.28218222366002105,604.2761662952987,-0.01994195167694129,0.9757136988746541
1024,23,banana,SimpleAHMC,inverted,single_step,normal,65.544468599,629674.0,169.5162806831642,3.1084157875288385,0.12151717934338915,140095.6810824773,-0.008706021278709694,0.02446532812252882
128,7,funnel,NUTS,standard,single_step,none,40.289559589,5642657,183.98261892909284,0.0,0.0596108,517.0706869320306,0.6835373033673492,5.069555478752149
128,24,banana,SimpleRWMH,inverted,single_step,none,2.096934175,542721.0,139.8931518241559,NaN,0.05630851675909266,29270.897813372758,-0.048974731089663,0.08955548250126218
2048,22,normal,SimpleRWMH,inverted,single_step,none,6.619045151,509714.0,131.82143329926623,NaN,0.026262811089220867,329.13447698511936,-0.4740327708245147,0.5635937831994744
64,8,funnel,SimpleAHMC,standard,single_step,normal,8.698249404,568280.0,139.7280199227238,1.2191332291480765,0.1529146714338947,225.21919464424371,-2.610555246128171,3.6217273290591865
32,10,normal,SimpleAHMC,inverted,single_step,none,0.378968715,13909.0,102.38754713569257,NaN,0.6678671831063978,246.2848121820777,0.02209747506029039,1.0171743164517995
32,6,banana,SimpleAHMC,standard,single_step,normal,6.963353183000001,596841.0,163.5067959665921,2.131192092065651,0.19456776934190853,17221.677181148603,-0.02278943526581856,0.18897974926760638
16,5,banana,SimpleAHMC,inverted,single_step,none,5.805268315,586436.0,135.13376714717913,NaN,0.13322977775279676,1978.6143010771607,-0.7179042802572874,0.8164933460326685
512,4,normal,SimpleRWMH,standard,single_step,none,2.015255455,575191.0,133.75149735193236,NaN,0.07810705519573657,284.98998232703894,-0.1699538067956219,0.9365668398840068
1024,18,banana,SimpleAHMC,inverted,rand,none,284.474425934,4.259949e6,145.8669831703433,NaN,0.04485010544079164,17206.700826273493,0.08665130736819872,0.1566401806194297
8,12,banana,SimpleRWMH,inverted,single_step,none,1.040353476,575720.0,134.73663841592554,NaN,0.07064687328194111,926.8386429561335,1.4700517036571579,0.6306321945508417
4,11,normal,SimpleAHMC,inverted,single_step,none,0.311226045,3457.0,109.4478289088806,NaN,0.975294730112102,172.9836181098553,-0.11643436850838887,0.9150351523861003
64,28,funnel,SimpleAHMC,standard,single_step,normal,8.915946214,604657.0,135.17082097101888,1.5819934971479652,0.18382108060021127,651.9789494385301,0.8133565215881966,2.991430785193934
128,8,funnel,SimpleAHMC,inverted,rand,none,1242.82224628,1.63984081e8,155.8525990798783,NaN,0.07948822764108712,364.66397156376934,-0.2785985323308684,7.126501110876751
512,5,funnel,SimpleAHMC,standard,single_step,none,26.375992601,526676.0,131.99529538740526,NaN,0.09173635817122623,195.1761729199127,-3.0607632160419644,2.4959070763386144
2,23,funnel,SimpleAHMC,standard,rand,none,2.537134928,210472.0,143.46606344816377,NaN,0.7442037793657579,357.904848811512,0.0017787575532891842,7.188448243954815
256,3,banana,SimpleAHMC,standard,rand,none,203.843871406,9.687731e6,134.81049765759732,NaN,0.051959858080200844,1167.958272759943,0.7846566627446948,1.6553695920810432
128,2,funnel,SimpleRWMH,standard,single_step,none,2.149000839,596727.0,131.4138842593926,NaN,0.10717639507898408,1173.5361934825848,-1.2692011326055865,0.3731997511106526
16384,22,normal,SimpleRWMH,inverted,single_step,none,65.436951041,550670.0,131.26990553396703,NaN,0.014443079820929837,511.8335810375308,-0.3724010163544719,0.36541536612115244
512,16,funnel,SimpleAHMC,inverted,single_step,none,32.429965612,547785.0,131.85123718654853,NaN,0.06901182905039377,181.40219073725098,-3.1610109027085045,2.7745526326596526
512,7,normal,SimpleRWMH,standard,single_step,none,2.0698892370000004,573909.0,132.65342493502553,NaN,0.07937388304895562,285.1235176179278,-0.41599368506600987,0.7960152412989954
64,1,banana,SimpleAHMC,inverted,single_step,none,5.207133558,281013.0,107.31384359695018,NaN,0.19501380757660663,23383.38133039671,-0.05402467760651569,0.10865473422998068
16384,4,normal,SimpleAHMC,standard,rand,none,18.2832212,111860.0,190.4952547788479,NaN,0.20897647145972517,563.7995967106589,-0.004346414786320582,0.9932420928424026
4,25,funnel,SimpleRWMH,inverted,single_step,normal,1.2502179279999999,727263.0,159.04661924010733,3.1908299834593787,0.367240419890592,275.91001169714986,-0.2267439874522929,9.655138074479426
16,23,normal,SimpleRWMH,standard,single_step,normal,0.4593719090000001,146902.0,152.41557243639292,4.580706340769296,0.4637786277241342,411.5443386355124,0.05509386718159394,0.9151481435546018
256,29,normal,NUTS,standard,single_step,none,0.529569351,27992,1385.6620268709542,0.0,0.399792,2137.4415036701403,0.0004670547700000044,1.0693463085352355
